Date,Close
2/3/2016 16:00:00,14.72
2/4/2016 16:00:00,14.47
2/5/2016 16:00:00,14.15
2/8/2016 16:00:00,13.93
2/9/2016 16:00:00,14.4
2/10/2016 16:00:00,14.41
2/12/2016 16:00:00,14.2
2/16/2016 16:00:00,14.14
2/17/2016 16:00:00,14.25
2/18/2016 16:00:00,14.44
2/19/2016 16:00:00,14.34
2/22/2016 16:00:00,14.35
2/23/2016 16:00:00,14.24
2/24/2016 16:00:00,14.35
2/25/2016 16:00:00,14.4
2/26/2016 16:00:00,14.4
2/29/2016 16:00:00,14.45
3/1/2016 16:00:00,14.41
3/2/2016 16:00:00,14.35
3/3/2016 16:00:00,14.35
3/4/2016 16:00:00,14.29
3/7/2016 16:00:00,14.5
3/8/2016 16:00:00,14.45
3/9/2016 16:00:00,14.45
3/10/2016 16:00:00,14.54
3/11/2016 16:00:00,14.65
3/14/2016 16:00:00,14.75
3/15/2016 16:00:00,14.47
3/16/2016 16:00:00,14.75
3/17/2016 16:00:00,14.79
3/18/2016 16:00:00,14.72
3/21/2016 16:00:00,14.8
3/22/2016 16:00:00,14.85
3/23/2016 16:00:00,14.5
3/24/2016 16:00:00,14.74
3/28/2016 16:00:00,14.9
3/29/2016 16:00:00,14.76
3/30/2016 16:00:00,14.7
3/31/2016 16:00:00,14.52
4/1/2016 16:00:00,14.75
4/4/2016 16:00:00,14.59
4/6/2016 16:00:00,14.65
4/7/2016 16:00:00,14.59
4/8/2016 16:00:00,14.6
4/11/2016 16:00:00,14.57
4/12/2016 16:00:00,14.55
4/13/2016 16:00:00,14.67
4/14/2016 16:00:00,14.56
4/15/2016 16:00:00,14.64
4/18/2016 16:00:00,14.65
4/19/2016 16:00:00,14.68
4/20/2016 16:00:00,14.64
4/21/2016 16:00:00,14.6
4/22/2016 16:00:00,14.52
4/25/2016 16:00:00,14.55
4/26/2016 16:00:00,14.5
4/27/2016 16:00:00,14.5
4/28/2016 16:00:00,14.47
4/29/2016 16:00:00,14.45
5/2/2016 16:00:00,14.4
5/3/2016 16:00:00,14.44
5/4/2016 16:00:00,14.6
5/5/2016 16:00:00,14.6
5/6/2016 16:00:00,14.73
5/9/2016 16:00:00,14.68
5/10/2016 16:00:00,14.7
5/11/2016 16:00:00,14.85
5/12/2016 16:00:00,14.84
5/13/2016 16:00:00,14.9
5/16/2016 16:00:00,14.9
5/17/2016 16:00:00,14.94
5/18/2016 16:00:00,15
5/19/2016 16:00:00,14.95
5/20/2016 16:00:00,15.25
5/24/2016 16:00:00,15.17
5/25/2016 16:00:00,15.3
5/26/2016 16:00:00,15.35
5/27/2016 16:00:00,15.45
5/30/2016 16:00:00,15.2
5/31/2016 16:00:00,15.24
6/1/2016 16:00:00,15.22
6/2/2016 16:00:00,15.36
6/3/2016 16:00:00,15.14
6/6/2016 16:00:00,15.3
6/7/2016 16:00:00,15.4
6/8/2016 16:00:00,15.25
6/9/2016 16:00:00,15.25
6/10/2016 16:00:00,15.25
6/13/2016 16:00:00,15.05
6/14/2016 16:00:00,15
6/15/2016 16:00:00,15
6/16/2016 16:00:00,15
6/17/2016 16:00:00,15
6/20/2016 16:00:00,15
6/21/2016 16:00:00,14.97
6/22/2016 16:00:00,15
6/23/2016 16:00:00,14.86
6/24/2016 16:00:00,14.98
6/27/2016 16:00:00,15
6/28/2016 16:00:00,14.94
6/29/2016 16:00:00,15
6/30/2016 16:00:00,14.98
7/4/2016 16:00:00,15
7/5/2016 16:00:00,15
7/6/2016 16:00:00,15
7/7/2016 16:00:00,15
7/8/2016 16:00:00,15
7/11/2016 16:00:00,15
7/12/2016 16:00:00,15
7/13/2016 16:00:00,14.98
7/14/2016 16:00:00,15.04
7/15/2016 16:00:00,15.05
7/18/2016 16:00:00,15.14
7/19/2016 16:00:00,15.26
7/20/2016 16:00:00,15.07
7/21/2016 16:00:00,15.06
7/22/2016 16:00:00,15.15
7/25/2016 16:00:00,15.21
7/26/2016 16:00:00,15.25
7/27/2016 16:00:00,15.24
7/28/2016 16:00:00,15.17
7/29/2016 16:00:00,15.2
8/2/2016 16:00:00,15.46
8/3/2016 16:00:00,15.5
8/4/2016 16:00:00,15.5
8/5/2016 16:00:00,15.53
8/8/2016 16:00:00,15.55
8/9/2016 16:00:00,15.5
8/10/2016 16:00:00,15.59
8/11/2016 16:00:00,15.85
8/12/2016 16:00:00,15.75
8/15/2016 16:00:00,15.96
8/16/2016 16:00:00,15.93
8/17/2016 16:00:00,16.16
8/18/2016 16:00:00,16.6
8/19/2016 16:00:00,16.91
8/22/2016 16:00:00,16.94
8/23/2016 16:00:00,16.7
8/24/2016 16:00:00,16.9
8/25/2016 16:00:00,16.65
8/26/2016 16:00:00,16.74
8/29/2016 16:00:00,16.6
8/30/2016 16:00:00,16.73
8/31/2016 16:00:00,16.71
9/1/2016 16:00:00,16.73
9/2/2016 16:00:00,16.7
9/6/2016 16:00:00,16.75
9/7/2016 16:00:00,16.59
9/8/2016 16:00:00,16.52
9/9/2016 16:00:00,16.47
9/12/2016 16:00:00,16.6
9/13/2016 16:00:00,16.65
9/14/2016 16:00:00,16.12
9/15/2016 16:00:00,16.18
9/16/2016 16:00:00,16.21
9/19/2016 16:00:00,16.47
9/20/2016 16:00:00,16.41
9/21/2016 16:00:00,16.6
9/22/2016 16:00:00,16.6
9/23/2016 16:00:00,16.6
9/26/2016 16:00:00,16.45
9/27/2016 16:00:00,16.63
9/28/2016 16:00:00,16.59
9/29/2016 16:00:00,16.55
9/30/2016 16:00:00,16.6
10/3/2016 16:00:00,16.53
10/4/2016 16:00:00,16.49
10/5/2016 16:00:00,15.7
10/6/2016 16:00:00,15.15
10/7/2016 16:00:00,15.36
10/11/2016 16:00:00,15.7
10/12/2016 16:00:00,15.65
10/13/2016 16:00:00,15.73
10/14/2016 16:00:00,15.39
10/17/2016 16:00:00,15.7
10/18/2016 16:00:00,15.7
10/19/2016 16:00:00,15.75
10/20/2016 16:00:00,15.79
10/21/2016 16:00:00,15.9
10/24/2016 16:00:00,16
10/25/2016 16:00:00,16.05
10/26/2016 16:00:00,16.14
10/27/2016 16:00:00,15.96
10/28/2016 16:00:00,16.04
10/31/2016 16:00:00,15.95
11/1/2016 16:00:00,15.63
11/2/2016 16:00:00,15.46
11/3/2016 16:00:00,15.75
11/4/2016 16:00:00,15.7
11/7/2016 16:00:00,16.26
11/8/2016 16:00:00,15.99
11/9/2016 16:00:00,16.05
11/10/2016 16:00:00,15.94
11/11/2016 16:00:00,15.65
11/14/2016 16:00:00,15.47
11/15/2016 16:00:00,15.98
11/16/2016 16:00:00,15.6
11/17/2016 16:00:00,15.46
11/18/2016 16:00:00,15.63
11/21/2016 16:00:00,15.6
11/22/2016 16:00:00,15.65
11/23/2016 16:00:00,15.71
11/24/2016 16:00:00,15.7
11/25/2016 16:00:00,15.73
11/28/2016 16:00:00,15.52
11/29/2016 16:00:00,15.64
11/30/2016 16:00:00,15.6
12/1/2016 16:00:00,15.65
12/2/2016 16:00:00,15.88
12/5/2016 16:00:00,15.7
12/6/2016 16:00:00,15.7
12/7/2016 16:00:00,15.6
12/8/2016 16:00:00,15.65
12/9/2016 16:00:00,15.61
12/12/2016 16:00:00,15.73
12/13/2016 16:00:00,15.65
12/14/2016 16:00:00,15.64
12/15/2016 16:00:00,15.75
12/16/2016 16:00:00,15.7
12/19/2016 16:00:00,15.84
12/20/2016 16:00:00,15.81
12/21/2016 16:00:00,15.83
12/22/2016 16:00:00,15.9
12/23/2016 16:00:00,15.86
12/28/2016 16:00:00,15.8
12/29/2016 16:00:00,15.89
12/30/2016 16:00:00,15.77
1/3/2017 16:00:00,15.93
1/4/2017 16:00:00,15.8
1/5/2017 16:00:00,15.83
1/6/2017 16:00:00,15.8
1/9/2017 16:00:00,15.8
1/10/2017 16:00:00,15.86
1/11/2017 16:00:00,15.8
1/12/2017 16:00:00,15.76
1/13/2017 16:00:00,15.86
1/16/2017 16:00:00,16
1/17/2017 16:00:00,15.95
1/18/2017 16:00:00,15.87
1/19/2017 16:00:00,16
1/20/2017 16:00:00,16.03
1/23/2017 16:00:00,16.1
1/24/2017 16:00:00,16.24
1/25/2017 16:00:00,16.22
1/26/2017 16:00:00,16.2
1/27/2017 16:00:00,16.15
1/30/2017 16:00:00,16
1/31/2017 16:00:00,16.05
2/1/2017 16:00:00,16.05
2/2/2017 16:00:00,16.03
2/3/2017 16:00:00,16.05
2/6/2017 16:00:00,16.01
2/7/2017 16:00:00,16.01
2/8/2017 16:00:00,16.1
2/9/2017 16:00:00,16.1
2/10/2017 16:00:00,16.22
2/13/2017 16:00:00,16.18
2/14/2017 16:00:00,16.25
2/15/2017 16:00:00,16.43
2/16/2017 16:00:00,16.45
2/17/2017 16:00:00,16.43
2/21/2017 16:00:00,16.48
2/22/2017 16:00:00,16.46
2/23/2017 16:00:00,16.41
2/24/2017 16:00:00,16.28
2/27/2017 16:00:00,16.03
2/28/2017 16:00:00,16.2
3/1/2017 16:00:00,16.2
3/2/2017 16:00:00,16.1
3/3/2017 16:00:00,16.1
3/6/2017 16:00:00,16.2
3/7/2017 16:00:00,16.25
3/8/2017 16:00:00,16.26
3/9/2017 16:00:00,16.37
3/10/2017 16:00:00,16.4
3/13/2017 16:00:00,16.38
3/14/2017 16:00:00,16.4
3/15/2017 16:00:00,16.33
3/16/2017 16:00:00,16.41
3/17/2017 16:00:00,16.5
3/20/2017 16:00:00,16.42
3/21/2017 16:00:00,16.21
3/22/2017 16:00:00,16.14
3/23/2017 16:00:00,16.25
3/24/2017 16:00:00,16.32
3/27/2017 16:00:00,16.35
3/28/2017 16:00:00,16.4
3/29/2017 16:00:00,16.2
3/30/2017 16:00:00,16.29
3/31/2017 16:00:00,16.18
4/3/2017 16:00:00,16.21
4/4/2017 16:00:00,16.19
4/5/2017 16:00:00,16.17
4/6/2017 16:00:00,16.24
4/7/2017 16:00:00,16.18
4/10/2017 16:00:00,16.2
4/11/2017 16:00:00,16.15
4/12/2017 16:00:00,16.3
4/13/2017 16:00:00,16.34
4/17/2017 16:00:00,16.35
4/18/2017 16:00:00,16.31
4/19/2017 16:00:00,16.28
4/20/2017 16:00:00,16.22
4/21/2017 16:00:00,16.22
4/24/2017 16:00:00,16.22
4/25/2017 16:00:00,16.18
4/26/2017 16:00:00,16.23
4/27/2017 16:00:00,16.18
4/28/2017 16:00:00,16.19
5/1/2017 16:00:00,16.2
5/2/2017 16:00:00,16.2
5/3/2017 16:00:00,16.17
5/4/2017 16:00:00,16.13
5/5/2017 16:00:00,16.2
5/8/2017 16:00:00,16.17
5/9/2017 16:00:00,16.15
5/10/2017 16:00:00,15.99
5/11/2017 16:00:00,15.91
5/12/2017 16:00:00,15.74
5/15/2017 16:00:00,15.58
5/16/2017 16:00:00,15.37
5/17/2017 16:00:00,15.25
5/18/2017 16:00:00,15.75
5/19/2017 16:00:00,15.92
5/23/2017 16:00:00,15.95
5/24/2017 16:00:00,15.88
5/25/2017 16:00:00,16.05
5/26/2017 16:00:00,15.97
5/29/2017 16:00:00,15.86
5/30/2017 16:00:00,16.1
5/31/2017 16:00:00,16
6/1/2017 16:00:00,16.1
6/2/2017 16:00:00,16.14
6/5/2017 16:00:00,16.16
6/6/2017 16:00:00,16.12
6/7/2017 16:00:00,16.2
6/8/2017 16:00:00,16.17
6/9/2017 16:00:00,16.13
6/12/2017 16:00:00,16.05
6/13/2017 16:00:00,16.1
6/14/2017 16:00:00,16.04
6/15/2017 16:00:00,16.1
6/16/2017 16:00:00,16.15
6/19/2017 16:00:00,16.08
6/20/2017 16:00:00,16.09
6/21/2017 16:00:00,16.08
6/22/2017 16:00:00,16.1
6/23/2017 16:00:00,16.25
6/26/2017 16:00:00,16.33
6/27/2017 16:00:00,16.56
6/28/2017 16:00:00,16.63
6/29/2017 16:00:00,16.6
6/30/2017 16:00:00,16.5
7/4/2017 16:00:00,16.82
7/5/2017 16:00:00,17.01
7/6/2017 16:00:00,16.77
7/7/2017 16:00:00,16.79
7/10/2017 16:00:00,17.43
7/11/2017 16:00:00,17.27
7/12/2017 16:00:00,17.35
7/13/2017 16:00:00,17.35
7/14/2017 16:00:00,17.38
7/17/2017 16:00:00,17.44
7/18/2017 16:00:00,17.3
7/19/2017 16:00:00,17.28
7/20/2017 16:00:00,17.23
7/21/2017 16:00:00,17.38
7/24/2017 16:00:00,17.28
7/25/2017 16:00:00,17.2
7/26/2017 16:00:00,16.86
7/27/2017 16:00:00,17.05
7/28/2017 16:00:00,16.75
7/31/2017 16:00:00,16.83
8/1/2017 16:00:00,16.73
8/2/2017 16:00:00,16.75
8/3/2017 16:00:00,16.51
8/4/2017 16:00:00,16.55
8/8/2017 16:00:00,16.5
8/9/2017 16:00:00,16.4
8/10/2017 16:00:00,16.36
8/11/2017 16:00:00,16.25
8/14/2017 16:00:00,16.5
8/15/2017 16:00:00,16.42
8/16/2017 16:00:00,16.59
8/17/2017 16:00:00,16.42
8/18/2017 16:00:00,16.5
8/21/2017 16:00:00,16.45
8/22/2017 16:00:00,16.36
8/23/2017 16:00:00,16.38
8/24/2017 16:00:00,16.41
8/25/2017 16:00:00,16.25
8/28/2017 16:00:00,16.3
8/29/2017 16:00:00,16.15
8/30/2017 16:00:00,16.23
8/31/2017 16:00:00,16.06
9/1/2017 16:00:00,15.9
9/5/2017 16:00:00,15.84
9/6/2017 16:00:00,15.95
9/7/2017 16:00:00,16.15
9/8/2017 16:00:00,16.18
9/11/2017 16:00:00,16.2
9/12/2017 16:00:00,16.2
9/13/2017 16:00:00,16.27
9/14/2017 16:00:00,16.36
9/15/2017 16:00:00,16.44
9/18/2017 16:00:00,16.41
9/19/2017 16:00:00,16.37
9/20/2017 16:00:00,16.4
9/21/2017 16:00:00,16.46
9/22/2017 16:00:00,16.15
9/25/2017 16:00:00,16.33
9/26/2017 16:00:00,16.5
9/27/2017 16:00:00,16.74
9/28/2017 16:00:00,16.72
9/29/2017 16:00:00,16.6
10/2/2017 16:00:00,16.66
10/3/2017 16:00:00,16.55
10/4/2017 16:00:00,16.56
10/5/2017 16:00:00,16.78
10/6/2017 16:00:00,16.73
10/10/2017 16:00:00,16.67
10/11/2017 16:00:00,16.58
10/12/2017 16:00:00,16.51
10/13/2017 16:00:00,16.52
10/16/2017 16:00:00,16.64
10/17/2017 16:00:00,16.6
10/18/2017 16:00:00,16.57
10/19/2017 16:00:00,16.57
10/20/2017 16:00:00,16.59
10/23/2017 16:00:00,16.47
10/24/2017 16:00:00,16.45
10/25/2017 16:00:00,16.52
10/26/2017 16:00:00,16.5
10/27/2017 16:00:00,16.5
10/30/2017 16:00:00,16.41
10/31/2017 16:00:00,16.3
11/1/2017 16:00:00,16.32
11/2/2017 16:00:00,16.45
11/3/2017 16:00:00,16.2
11/6/2017 16:00:00,16.01
11/7/2017 16:00:00,16
11/8/2017 16:00:00,16.12
11/9/2017 16:00:00,15.99
11/10/2017 16:00:00,16
11/13/2017 16:00:00,15.97
11/14/2017 16:00:00,15.98
11/15/2017 16:00:00,15.92
11/16/2017 16:00:00,15.95
11/17/2017 16:00:00,15.94
11/20/2017 16:00:00,16.02
11/21/2017 16:00:00,15.97
11/22/2017 16:00:00,16.08
11/23/2017 16:00:00,15.99
11/24/2017 16:00:00,15.96
11/27/2017 16:00:00,16.14
11/28/2017 16:00:00,16.11
11/29/2017 16:00:00,16.2
11/30/2017 16:00:00,15.95
12/1/2017 16:00:00,16.03
12/4/2017 16:00:00,16.05
12/5/2017 16:00:00,15.8
12/6/2017 16:00:00,15.87
12/7/2017 16:00:00,16.02
12/8/2017 16:00:00,16.03
12/11/2017 16:00:00,16.1
12/12/2017 16:00:00,15.9
12/13/2017 16:00:00,16.19
12/14/2017 16:00:00,16.23
12/15/2017 16:00:00,16.28
12/18/2017 16:00:00,16.35
12/19/2017 16:00:00,16.18
12/20/2017 16:00:00,16.28
12/21/2017 16:00:00,16.35
12/22/2017 16:00:00,16.34
12/27/2017 16:00:00,16.45
12/28/2017 16:00:00,16.45
12/29/2017 16:00:00,16.52
1/2/2018 16:00:00,16.6
1/3/2018 16:00:00,16.6
1/4/2018 16:00:00,16.7
1/5/2018 16:00:00,16.85
1/8/2018 16:00:00,16.9
1/9/2018 16:00:00,17.13
1/10/2018 16:00:00,17.03
1/11/2018 16:00:00,16.95
1/12/2018 16:00:00,16.92
1/15/2018 16:00:00,16.97
1/16/2018 16:00:00,16.9
1/17/2018 16:00:00,16.94
1/18/2018 16:00:00,16.84
1/19/2018 16:00:00,16.96
1/22/2018 16:00:00,16.93
1/23/2018 16:00:00,16.96
1/24/2018 16:00:00,16.73
1/25/2018 16:00:00,17.06
1/26/2018 16:00:00,16.99
1/29/2018 16:00:00,17.06
1/30/2018 16:00:00,16.63
1/31/2018 16:00:00,16.98
2/1/2018 16:00:00,16.73
2/2/2018 16:00:00,16.71
2/5/2018 16:00:00,16.7
2/6/2018 16:00:00,16.78
2/7/2018 16:00:00,16.87
2/8/2018 16:00:00,16.87
2/9/2018 16:00:00,16.97
2/12/2018 16:00:00,16.93
2/13/2018 16:00:00,17.07
2/14/2018 16:00:00,17.4
2/15/2018 16:00:00,17.5
2/16/2018 16:00:00,17.53
2/20/2018 16:00:00,17.47
2/21/2018 16:00:00,17.53
2/22/2018 16:00:00,17.52
2/23/2018 16:00:00,17.65
2/26/2018 16:00:00,18.1
2/27/2018 16:00:00,18.18
2/28/2018 16:00:00,18.2
3/1/2018 16:00:00,18.06
3/2/2018 16:00:00,18.06
3/5/2018 16:00:00,18.11
3/6/2018 16:00:00,18.12
3/7/2018 16:00:00,18.15
3/8/2018 16:00:00,17.9
3/9/2018 16:00:00,17.98
3/12/2018 16:00:00,17.77
3/13/2018 16:00:00,17.63
3/14/2018 16:00:00,17.89
3/15/2018 16:00:00,17.98
3/16/2018 16:00:00,17.9
3/19/2018 16:00:00,17.89
3/20/2018 16:00:00,17.8
3/21/2018 16:00:00,17.74
3/22/2018 16:00:00,17.55
3/23/2018 16:00:00,17.56
3/26/2018 16:00:00,17.44
3/27/2018 16:00:00,17.32
3/28/2018 16:00:00,17.3
3/29/2018 16:00:00,17.4
4/2/2018 16:00:00,17.36
4/3/2018 16:00:00,17.03
4/4/2018 16:00:00,16.86
4/5/2018 16:00:00,17.15
4/6/2018 16:00:00,17.1
4/9/2018 16:00:00,17.11
4/10/2018 16:00:00,17.16
4/11/2018 16:00:00,17.02
4/12/2018 16:00:00,16.85
4/13/2018 16:00:00,16.86
4/16/2018 16:00:00,16.8
4/17/2018 16:00:00,16.77
4/18/2018 16:00:00,16.75
4/19/2018 16:00:00,16.9
4/20/2018 16:00:00,16.91
4/23/2018 16:00:00,16.99
4/24/2018 16:00:00,16.8
4/25/2018 16:00:00,16.88
4/26/2018 16:00:00,17.01
4/27/2018 16:00:00,17.35
4/30/2018 16:00:00,17.64
5/1/2018 16:00:00,17.7
5/2/2018 16:00:00,17.67
5/3/2018 16:00:00,17.28
5/4/2018 16:00:00,17.3
5/7/2018 16:00:00,17.52
5/8/2018 16:00:00,17.42
5/9/2018 16:00:00,17.42
5/10/2018 16:00:00,17.4
5/11/2018 16:00:00,17.51
5/14/2018 16:00:00,17.45
5/15/2018 16:00:00,17.36
5/16/2018 16:00:00,17.4
5/17/2018 16:00:00,17.03
5/18/2018 16:00:00,17.35
5/22/2018 16:00:00,17.33
5/23/2018 16:00:00,17.27
5/24/2018 16:00:00,17.3
5/25/2018 16:00:00,17.27
5/28/2018 16:00:00,17.32
5/29/2018 16:00:00,17.4
5/30/2018 16:00:00,17.2
5/31/2018 16:00:00,17.28
6/1/2018 16:00:00,17.24
6/4/2018 16:00:00,17.24
6/5/2018 16:00:00,17.38
6/6/2018 16:00:00,17.75
6/7/2018 16:00:00,17.9
6/8/2018 16:00:00,17.85
6/11/2018 16:00:00,17.48
6/12/2018 16:00:00,17.8
6/13/2018 16:00:00,18.09
6/14/2018 16:00:00,18.18
6/15/2018 16:00:00,18.1
6/18/2018 16:00:00,18.2
6/19/2018 16:00:00,18.2
6/20/2018 16:00:00,18.49
6/21/2018 16:00:00,18.65
6/22/2018 16:00:00,18.5
6/25/2018 16:00:00,18.5
6/26/2018 16:00:00,18.78
6/27/2018 16:00:00,18.9
6/28/2018 16:00:00,19.18
