Date,Close
1/12/2016 16:00:00,5.04
1/13/2016 16:00:00,4.87
1/14/2016 16:00:00,4.7
1/15/2016 16:00:00,4.38
1/19/2016 16:00:00,4.54
1/20/2016 16:00:00,4.35
1/21/2016 16:00:00,4.33
1/22/2016 16:00:00,4.75
1/25/2016 16:00:00,4.63
1/26/2016 16:00:00,4.61
1/27/2016 16:00:00,4.56
1/28/2016 16:00:00,4.59
1/29/2016 16:00:00,4.51
2/1/2016 16:00:00,4.69
2/2/2016 16:00:00,4.72
2/3/2016 16:00:00,4.67
2/4/2016 16:00:00,4.73
2/5/2016 16:00:00,4.5
2/8/2016 16:00:00,4.7
2/9/2016 16:00:00,5.11
2/10/2016 16:00:00,4.81
2/12/2016 16:00:00,5.08
2/16/2016 16:00:00,5.28
2/17/2016 16:00:00,5.5
2/18/2016 16:00:00,5.67
2/19/2016 16:00:00,5.34
2/22/2016 16:00:00,5.31
2/23/2016 16:00:00,5.36
2/24/2016 16:00:00,4.99
2/25/2016 16:00:00,5.09
2/26/2016 16:00:00,5.46
2/29/2016 16:00:00,5.31
3/1/2016 16:00:00,5.25
3/2/2016 16:00:00,5.34
3/3/2016 16:00:00,5.34
3/4/2016 16:00:00,5.29
3/7/2016 16:00:00,5.04
3/8/2016 16:00:00,5.2
3/9/2016 16:00:00,4.98
3/10/2016 16:00:00,4.92
3/14/2016 16:00:00,5.21
3/15/2016 16:00:00,5.12
3/16/2016 16:00:00,5.16
3/17/2016 16:00:00,4.98
3/18/2016 16:00:00,5.03
3/22/2016 16:00:00,4.97
3/23/2016 16:00:00,4.99
3/24/2016 16:00:00,4.81
3/28/2016 16:00:00,4.94
3/29/2016 16:00:00,4.75
3/30/2016 16:00:00,5.01
4/1/2016 16:00:00,4.86
4/4/2016 16:00:00,5.02
4/5/2016 16:00:00,5.03
4/6/2016 16:00:00,4.92
4/7/2016 16:00:00,4.71
4/8/2016 16:00:00,4.87
4/11/2016 16:00:00,4.97
4/12/2016 16:00:00,5.1
4/13/2016 16:00:00,5.16
4/14/2016 16:00:00,5.28
4/15/2016 16:00:00,5.07
4/18/2016 16:00:00,5.16
4/19/2016 16:00:00,4.98
4/20/2016 16:00:00,5.58
4/21/2016 16:00:00,5.07
4/22/2016 16:00:00,5.08
4/25/2016 16:00:00,4.98
4/26/2016 16:00:00,5.16
4/27/2016 16:00:00,5.02
4/28/2016 16:00:00,5.05
4/29/2016 16:00:00,5.17
5/2/2016 16:00:00,5.16
5/3/2016 16:00:00,4.9
5/4/2016 16:00:00,4.75
5/5/2016 16:00:00,4.77
5/6/2016 16:00:00,4.48
5/9/2016 16:00:00,4.26
5/10/2016 16:00:00,4.37
5/11/2016 16:00:00,4.49
5/12/2016 16:00:00,4.24
5/13/2016 16:00:00,4.46
5/16/2016 16:00:00,4.32
5/17/2016 16:00:00,4.08
5/18/2016 16:00:00,3.95
5/19/2016 16:00:00,3.8
5/20/2016 16:00:00,3.94
5/23/2016 16:00:00,3.92
5/24/2016 16:00:00,4.31
5/25/2016 16:00:00,4.31
5/26/2016 16:00:00,4.41
5/27/2016 16:00:00,4.39
5/31/2016 16:00:00,4.46
6/1/2016 16:00:00,4.87
6/2/2016 16:00:00,4.7
6/3/2016 16:00:00,4.52
6/6/2016 16:00:00,4.84
6/7/2016 16:00:00,4.85
6/8/2016 16:00:00,4.98
6/9/2016 16:00:00,4.71
6/10/2016 16:00:00,4.68
6/13/2016 16:00:00,4.51
6/14/2016 16:00:00,4.68
6/15/2016 16:00:00,4.51
6/16/2016 16:00:00,4.45
6/17/2016 16:00:00,4.49
6/20/2016 16:00:00,4.39
6/21/2016 16:00:00,4.59
6/22/2016 16:00:00,4.46
6/23/2016 16:00:00,4.46
6/24/2016 16:00:00,4.33
6/27/2016 16:00:00,4.31
6/28/2016 16:00:00,4.27
6/29/2016 16:00:00,4.27
6/30/2016 16:00:00,4.37
7/1/2016 16:00:00,4.03
7/5/2016 16:00:00,4.38
7/6/2016 16:00:00,4.41
7/7/2016 16:00:00,4.31
7/8/2016 16:00:00,4.12
7/11/2016 16:00:00,4.05
7/12/2016 16:00:00,4.25
7/13/2016 16:00:00,4.24
7/14/2016 16:00:00,4.27
7/15/2016 16:00:00,4.21
7/18/2016 16:00:00,3.92
7/19/2016 16:00:00,3.99
7/20/2016 16:00:00,4.05
7/21/2016 16:00:00,4.09
7/22/2016 16:00:00,4.03
7/25/2016 16:00:00,3.99
7/26/2016 16:00:00,4.02
7/27/2016 16:00:00,3.8
7/28/2016 16:00:00,4.03
7/29/2016 16:00:00,4.08
8/1/2016 16:00:00,4.03
8/2/2016 16:00:00,4.05
8/3/2016 16:00:00,4.31
8/4/2016 16:00:00,5.15
8/5/2016 16:00:00,5.93
8/8/2016 16:00:00,5.64
8/9/2016 16:00:00,5.69
8/10/2016 16:00:00,6.05
8/11/2016 16:00:00,5.99
8/12/2016 16:00:00,5.55
8/15/2016 16:00:00,6
8/16/2016 16:00:00,6.16
8/17/2016 16:00:00,5.84
8/18/2016 16:00:00,5.97
8/19/2016 16:00:00,5.93
8/22/2016 16:00:00,5.75
8/23/2016 16:00:00,6.17
8/24/2016 16:00:00,6.54
8/25/2016 16:00:00,6.84
8/26/2016 16:00:00,7.69
8/29/2016 16:00:00,9.5
8/30/2016 16:00:00,8.2
8/31/2016 16:00:00,7.46
9/1/2016 16:00:00,7.93
9/2/2016 16:00:00,8.66
9/6/2016 16:00:00,9.03
9/7/2016 16:00:00,9.68
9/8/2016 16:00:00,9.76
9/9/2016 16:00:00,9.59
9/12/2016 16:00:00,9.84
9/13/2016 16:00:00,9.6
9/14/2016 16:00:00,9.64
9/15/2016 16:00:00,10.43
9/16/2016 16:00:00,10.71
9/19/2016 16:00:00,11.21
9/20/2016 16:00:00,12.03
9/21/2016 16:00:00,12.88
9/22/2016 16:00:00,11.86
9/23/2016 16:00:00,11.94
9/26/2016 16:00:00,12.1
9/27/2016 16:00:00,12.16
9/28/2016 16:00:00,12.34
9/29/2016 16:00:00,12.34
9/30/2016 16:00:00,12.58
10/3/2016 16:00:00,13.27
10/4/2016 16:00:00,13.72
10/5/2016 16:00:00,16.13
10/6/2016 16:00:00,18.06
10/7/2016 16:00:00,20.17
10/10/2016 16:00:00,21.36
10/11/2016 16:00:00,21.36
10/12/2016 16:00:00,19.46
10/13/2016 16:00:00,18.04
10/14/2016 16:00:00,18.63
10/17/2016 16:00:00,19.22
10/18/2016 16:00:00,20.29
10/19/2016 16:00:00,19.67
10/20/2016 16:00:00,20.29
10/21/2016 16:00:00,19.95
10/24/2016 16:00:00,20.88
10/25/2016 16:00:00,20.05
10/26/2016 16:00:00,19.7
10/27/2016 16:00:00,20.41
10/28/2016 16:00:00,20.05
10/31/2016 16:00:00,19.67
11/1/2016 16:00:00,19.18
11/2/2016 16:00:00,18.63
11/3/2016 16:00:00,16.61
11/4/2016 16:00:00,17.44
11/7/2016 16:00:00,19.48
11/8/2016 16:00:00,18.96
11/9/2016 16:00:00,17.96
11/10/2016 16:00:00,18.63
11/11/2016 16:00:00,18.44
11/14/2016 16:00:00,18.82
11/15/2016 16:00:00,23.38
11/16/2016 16:00:00,26.08
11/17/2016 16:00:00,28.42
11/18/2016 16:00:00,28.59
11/21/2016 16:00:00,24.81
11/22/2016 16:00:00,21.6
11/23/2016 16:00:00,25
11/25/2016 16:00:00,24.09
11/28/2016 16:00:00,24.21
11/29/2016 16:00:00,23.45
11/30/2016 16:00:00,23.8
12/1/2016 16:00:00,23.06
12/2/2016 16:00:00,21.6
12/5/2016 16:00:00,19.58
12/6/2016 16:00:00,18.51
12/7/2016 16:00:00,19.46
12/8/2016 16:00:00,18.12
12/9/2016 16:00:00,18.38
12/12/2016 16:00:00,20.83
12/13/2016 16:00:00,22
12/14/2016 16:00:00,20.77
12/15/2016 16:00:00,21.04
12/16/2016 16:00:00,21.12
12/19/2016 16:00:00,19.27
12/20/2016 16:00:00,18.84
12/21/2016 16:00:00,18.64
12/22/2016 16:00:00,19.7
12/23/2016 16:00:00,19.82
12/27/2016 16:00:00,20.53
12/28/2016 16:00:00,20.17
12/29/2016 16:00:00,20.22
12/30/2016 16:00:00,20.41
1/3/2017 16:00:00,21.12
1/4/2017 16:00:00,21.6
1/5/2017 16:00:00,22.07
1/6/2017 16:00:00,22.07
1/9/2017 16:00:00,23.28
1/10/2017 16:00:00,22.93
1/11/2017 16:00:00,22.43
1/12/2017 16:00:00,22.36
1/13/2017 16:00:00,22.65
1/17/2017 16:00:00,23.73
1/18/2017 16:00:00,22.9
1/19/2017 16:00:00,22.87
1/20/2017 16:00:00,23.02
1/23/2017 16:00:00,23.97
1/24/2017 16:00:00,23.38
1/25/2017 16:00:00,21.95
1/26/2017 16:00:00,21.51
1/27/2017 16:00:00,21.48
1/30/2017 16:00:00,20.65
1/31/2017 16:00:00,20.77
2/1/2017 16:00:00,21
2/2/2017 16:00:00,21
2/3/2017 16:00:00,20.88
2/6/2017 16:00:00,21.08
2/7/2017 16:00:00,21.95
2/8/2017 16:00:00,22.78
2/9/2017 16:00:00,23.14
2/10/2017 16:00:00,23.11
2/13/2017 16:00:00,23.47
2/14/2017 16:00:00,23.26
2/15/2017 16:00:00,23.26
2/16/2017 16:00:00,23.5
2/17/2017 16:00:00,23.85
2/21/2017 16:00:00,24.89
2/22/2017 16:00:00,25.13
2/23/2017 16:00:00,24.33
2/24/2017 16:00:00,23.61
2/27/2017 16:00:00,23.79
2/28/2017 16:00:00,22.78
3/1/2017 16:00:00,23.01
3/2/2017 16:00:00,22.36
3/3/2017 16:00:00,22.78
3/6/2017 16:00:00,22.65
3/7/2017 16:00:00,21.12
3/8/2017 16:00:00,19.94
3/9/2017 16:00:00,21.12
3/10/2017 16:00:00,21.21
3/13/2017 16:00:00,21.3
3/14/2017 16:00:00,21.24
3/15/2017 16:00:00,21.36
3/16/2017 16:00:00,21.36
3/17/2017 16:00:00,21.12
3/20/2017 16:00:00,20.29
3/21/2017 16:00:00,20.16
3/22/2017 16:00:00,20.29
3/23/2017 16:00:00,20.41
3/24/2017 16:00:00,20.17
3/27/2017 16:00:00,22.49
3/28/2017 16:00:00,23.02
3/29/2017 16:00:00,23.11
3/30/2017 16:00:00,23.02
3/31/2017 16:00:00,23.07
4/3/2017 16:00:00,23.01
4/4/2017 16:00:00,23.02
4/5/2017 16:00:00,23.5
4/6/2017 16:00:00,23.97
4/7/2017 16:00:00,24.92
4/10/2017 16:00:00,29.19
4/11/2017 16:00:00,26.7
4/12/2017 16:00:00,27.29
4/13/2017 16:00:00,25.16
4/17/2017 16:00:00,24.2
4/18/2017 16:00:00,23.02
4/19/2017 16:00:00,24.98
4/20/2017 16:00:00,24.09
4/21/2017 16:00:00,24.33
4/24/2017 16:00:00,24.33
4/25/2017 16:00:00,23.26
4/26/2017 16:00:00,22.77
4/27/2017 16:00:00,22
4/28/2017 16:00:00,22.66
5/1/2017 16:00:00,23.4
5/2/2017 16:00:00,23.4
5/3/2017 16:00:00,23.73
5/4/2017 16:00:00,23.26
5/5/2017 16:00:00,22.9
5/8/2017 16:00:00,23.26
5/9/2017 16:00:00,22.55
5/10/2017 16:00:00,21.7
5/11/2017 16:00:00,22.31
5/12/2017 16:00:00,21.48
5/15/2017 16:00:00,21.95
5/16/2017 16:00:00,21.95
5/17/2017 16:00:00,21.83
5/18/2017 16:00:00,21.77
5/19/2017 16:00:00,21.84
5/22/2017 16:00:00,22.43
5/23/2017 16:00:00,22.07
5/24/2017 16:00:00,22.07
5/30/2017 16:00:00,21.69
5/31/2017 16:00:00,20.51
6/1/2017 16:00:00,20.41
6/2/2017 16:00:00,19.57
6/5/2017 16:00:00,18.63
6/6/2017 16:00:00,17.69
6/7/2017 16:00:00,18.84
6/8/2017 16:00:00,20.29
6/9/2017 16:00:00,19.78
6/12/2017 16:00:00,19.62
6/13/2017 16:00:00,19.14
6/14/2017 16:00:00,19.1
6/15/2017 16:00:00,18.25
6/16/2017 16:00:00,18.87
6/19/2017 16:00:00,19.44
6/20/2017 16:00:00,19.22
6/21/2017 16:00:00,18.99
6/22/2017 16:00:00,19.69
6/23/2017 16:00:00,19.34
6/26/2017 16:00:00,19.46
6/27/2017 16:00:00,19.46
6/28/2017 16:00:00,19.82
6/29/2017 16:00:00,19.66
6/30/2017 16:00:00,19.8
7/3/2017 16:00:00,20.29
7/5/2017 16:00:00,19.58
7/6/2017 16:00:00,19.58
7/7/2017 16:00:00,19.1
7/10/2017 16:00:00,19.94
7/11/2017 16:00:00,20.25
7/12/2017 16:00:00,22.18
7/13/2017 16:00:00,22.06
7/14/2017 16:00:00,22.19
7/17/2017 16:00:00,23.11
7/18/2017 16:00:00,23.14
7/19/2017 16:00:00,23.35
7/20/2017 16:00:00,22.84
7/21/2017 16:00:00,24.56
7/24/2017 16:00:00,25.87
7/25/2017 16:00:00,25.63
7/26/2017 16:00:00,25.63
7/27/2017 16:00:00,25.63
7/28/2017 16:00:00,25.6
7/31/2017 16:00:00,25.87
8/1/2017 16:00:00,25.39
8/2/2017 16:00:00,24.21
8/3/2017 16:00:00,23.02
8/4/2017 16:00:00,22.55
8/7/2017 16:00:00,23.26
8/8/2017 16:00:00,23.38
8/9/2017 16:00:00,23.5
8/10/2017 16:00:00,23.02
8/11/2017 16:00:00,22.78
8/14/2017 16:00:00,23.38
8/15/2017 16:00:00,23.48
8/16/2017 16:00:00,23.61
8/17/2017 16:00:00,23.2
8/18/2017 16:00:00,23.14
8/21/2017 16:00:00,22.9
8/22/2017 16:00:00,23.02
8/23/2017 16:00:00,23.26
8/24/2017 16:00:00,23.14
8/25/2017 16:00:00,23.25
8/28/2017 16:00:00,23.14
8/29/2017 16:00:00,23.02
8/30/2017 16:00:00,22.9
8/31/2017 16:00:00,23.73
9/1/2017 16:00:00,23.97
9/5/2017 16:00:00,24.09
9/6/2017 16:00:00,24.33
9/7/2017 16:00:00,24.56
9/8/2017 16:00:00,25.16
9/11/2017 16:00:00,26.34
9/12/2017 16:00:00,26.7
9/13/2017 16:00:00,25.72
9/14/2017 16:00:00,25.39
9/15/2017 16:00:00,26.21
9/18/2017 16:00:00,26.26
9/19/2017 16:00:00,26.94
9/20/2017 16:00:00,27.17
9/21/2017 16:00:00,26.46
9/22/2017 16:00:00,26.82
9/25/2017 16:00:00,27.29
9/26/2017 16:00:00,27.06
9/27/2017 16:00:00,26.64
9/28/2017 16:00:00,26.58
9/29/2017 16:00:00,26.46
10/2/2017 16:00:00,27.03
10/3/2017 16:00:00,27.17
10/4/2017 16:00:00,27.77
10/5/2017 16:00:00,29.34
10/6/2017 16:00:00,29.34
10/9/2017 16:00:00,29.78
10/10/2017 16:00:00,28.24
10/11/2017 16:00:00,28.6
10/12/2017 16:00:00,28.12
10/13/2017 16:00:00,27.73
10/16/2017 16:00:00,27.41
10/17/2017 16:00:00,26.16
10/18/2017 16:00:00,26.91
10/19/2017 16:00:00,26.11
10/20/2017 16:00:00,26.45
10/23/2017 16:00:00,27.04
10/24/2017 16:00:00,26.82
10/25/2017 16:00:00,26.94
10/26/2017 16:00:00,26.58
10/27/2017 16:00:00,26.34
10/30/2017 16:00:00,27.65
10/31/2017 16:00:00,27.99
11/1/2017 16:00:00,28.35
11/2/2017 16:00:00,28.48
11/3/2017 16:00:00,29.31
11/6/2017 16:00:00,32.63
11/7/2017 16:00:00,34.89
11/8/2017 16:00:00,36.55
11/9/2017 16:00:00,37.85
11/10/2017 16:00:00,43.63
11/13/2017 16:00:00,55.53
11/14/2017 16:00:00,59.81
11/15/2017 16:00:00,57.91
11/16/2017 16:00:00,50.37
11/17/2017 16:00:00,51.5
11/20/2017 16:00:00,54.34
11/21/2017 16:00:00,56.13
11/22/2017 16:00:00,60.16
11/24/2017 13:00:00,67.16
11/27/2017 16:00:00,76.89
11/28/2017 16:00:00,72.38
11/29/2017 16:00:00,62.3
11/30/2017 16:00:00,71.2
12/1/2017 16:00:00,70.25
12/4/2017 16:00:00,69.42
12/5/2017 16:00:00,69.06
12/6/2017 16:00:00,64.91
12/7/2017 16:00:00,61.7
12/8/2017 16:00:00,65.48
12/11/2017 16:00:00,67.52
12/12/2017 16:00:00,66.78
12/13/2017 16:00:00,64.9
12/14/2017 16:00:00,66.21
12/15/2017 16:00:00,65.01
12/18/2017 16:00:00,64.79
12/19/2017 16:00:00,65.44
12/20/2017 16:00:00,64.91
12/21/2017 16:00:00,65.26
12/22/2017 16:00:00,67.28
12/26/2017 16:00:00,73.1
12/27/2017 16:00:00,75.59
12/28/2017 16:00:00,85.08
12/29/2017 16:00:00,90.54
1/2/2018 16:00:00,112.49
1/3/2018 16:00:00,134.21
1/4/2018 16:00:00,124
1/5/2018 16:00:00,125.9
1/8/2018 16:00:00,132.72
1/9/2018 16:00:00,129.83
1/10/2018 16:00:00,126.26
1/11/2018 16:00:00,115.7
1/12/2018 16:00:00,98.49
1/16/2018 16:00:00,114.15
1/17/2018 16:00:00,117.71
1/18/2018 16:00:00,124.22
1/19/2018 16:00:00,127.8
1/22/2018 16:00:00,138.24
1/23/2018 16:00:00,141.67
1/24/2018 16:00:00,134.69
1/25/2018 16:00:00,126.26
1/26/2018 16:00:00,128.27
1/29/2018 16:00:00,124.48
1/30/2018 16:00:00,112.09
1/31/2018 16:00:00,113.29
2/1/2018 16:00:00,99.08
2/2/2018 16:00:00,81.4
2/5/2018 16:00:00,87.45
2/6/2018 16:00:00,109.41
2/7/2018 16:00:00,105.25
2/8/2018 16:00:00,104.9
2/9/2018 16:00:00,106.66
2/12/2018 16:00:00,106.8
2/13/2018 16:00:00,105.02
2/14/2018 16:00:00,105.61
2/15/2018 16:00:00,103.4
2/16/2018 16:00:00,95.76
2/20/2018 16:00:00,103.22
2/21/2018 16:00:00,99.91
2/22/2018 16:00:00,100.39
2/23/2018 16:00:00,99.09
2/26/2018 16:00:00,95.4
2/27/2018 16:00:00,91.96
2/28/2018 16:00:00,96.12
3/1/2018 16:00:00,99.68
3/2/2018 16:00:00,97.66
3/5/2018 16:00:00,102.76
3/6/2018 16:00:00,108.34
3/7/2018 16:00:00,103.47
3/8/2018 16:00:00,103.12
3/9/2018 16:00:00,105.02
3/12/2018 16:00:00,107.75
3/13/2018 16:00:00,104.54
3/14/2018 16:00:00,103.59
3/15/2018 16:00:00,102.29
3/16/2018 16:00:00,98.37
3/19/2018 16:00:00,98.25
3/20/2018 16:00:00,93.62
3/21/2018 16:00:00,92.79
3/22/2018 16:00:00,88.64
3/23/2018 16:00:00,93.37
3/26/2018 16:00:00,91.38
3/27/2018 16:00:00,87.78
3/28/2018 16:00:00,83.06
3/29/2018 16:00:00,86.27
4/2/2018 16:00:00,81.28
4/3/2018 16:00:00,74.4
4/4/2018 16:00:00,71.2
4/5/2018 16:00:00,78.87
4/6/2018 16:00:00,75.03
4/9/2018 16:00:00,69.1
4/10/2018 16:00:00,73.93
4/11/2018 16:00:00,75.11
4/12/2018 16:00:00,75.82
4/13/2018 16:00:00,82
4/16/2018 16:00:00,84.33
4/17/2018 16:00:00,80.22
4/18/2018 16:00:00,81.28
4/19/2018 16:00:00,81.76
4/20/2018 16:00:00,80.1
4/23/2018 16:00:00,74.05
4/24/2018 16:00:00,76.54
4/25/2018 16:00:00,71.91
4/26/2018 16:00:00,71.44
4/27/2018 16:00:00,70.96
4/30/2018 16:00:00,74.75
5/1/2018 16:00:00,72.62
5/2/2018 16:00:00,73.33
5/3/2018 16:00:00,73.93
5/4/2018 16:00:00,74.26
5/7/2018 16:00:00,74.52
5/8/2018 16:00:00,71.52
5/9/2018 16:00:00,73.82
5/10/2018 16:00:00,73.93
5/11/2018 16:00:00,74.76
5/14/2018 16:00:00,73.33
5/15/2018 16:00:00,71.67
5/16/2018 16:00:00,69.41
5/17/2018 16:00:00,66.75
5/18/2018 16:00:00,72.98
5/21/2018 16:00:00,79.27
5/22/2018 16:00:00,77.49
5/23/2018 16:00:00,78.32
5/24/2018 16:00:00,76.18
5/25/2018 16:00:00,73.57
5/29/2018 16:00:00,73.93
5/30/2018 16:00:00,75.35
5/31/2018 16:00:00,74.16
6/1/2018 16:00:00,74.05
6/4/2018 16:00:00,74.88
6/5/2018 16:00:00,79.5
6/6/2018 16:00:00,89.71
6/7/2018 16:00:00,88.05
6/8/2018 16:00:00,85.08
6/11/2018 16:00:00,80.88
6/12/2018 16:00:00,81.08
6/13/2018 16:00:00,82.35
6/14/2018 16:00:00,81.17
6/15/2018 16:00:00,81.4
6/18/2018 16:00:00,82.11
6/19/2018 16:00:00,85.44
6/20/2018 16:00:00,89.12
6/21/2018 16:00:00,93.39
6/22/2018 16:00:00,89.35
6/25/2018 16:00:00,86.51
6/26/2018 16:00:00,83.89
6/27/2018 16:00:00,79.74
6/28/2018 16:00:00,83.78
6/29/2018 16:00:00,83.89
7/2/2018 16:00:00,86.27
7/3/2018 13:00:00,84.49
7/5/2018 16:00:00,84.5
7/6/2018 16:00:00,84.01
7/9/2018 16:00:00,83.06
7/10/2018 16:00:00,82.47
7/11/2018 16:00:00,81.28
7/12/2018 16:00:00,80.69
7/13/2018 16:00:00,77.95
7/16/2018 16:00:00,72.74
7/17/2018 16:00:00,71.47
7/18/2018 16:00:00,71.79
7/19/2018 16:00:00,68.82
7/20/2018 16:00:00,66.93
7/23/2018 16:00:00,69.3
7/24/2018 16:00:00,64.32
7/25/2018 16:00:00,63.13
7/26/2018 16:00:00,62.42
7/27/2018 16:00:00,63.48
7/30/2018 16:00:00,61.47
7/31/2018 16:00:00,64.67
8/1/2018 16:00:00,62.42
8/2/2018 16:00:00,61.23
8/3/2018 16:00:00,60.04
8/6/2018 16:00:00,61.23
8/7/2018 16:00:00,55.77
8/8/2018 16:00:00,56.68
8/9/2018 16:00:00,56.72
8/10/2018 16:00:00,55.25
8/13/2018 16:00:00,53.04
8/14/2018 16:00:00,48.65
8/15/2018 16:00:00,57.85
8/16/2018 16:00:00,56.36
8/17/2018 16:00:00,58.98
8/20/2018 16:00:00,69.54
8/21/2018 16:00:00,74.64
8/22/2018 16:00:00,73.48
8/23/2018 16:00:00,73.56
8/24/2018 16:00:00,79.08
8/27/2018 16:00:00,85.2
8/28/2018 16:00:00,79.2
8/29/2018 16:00:00,84.54
8/30/2018 16:00:00,81.4
8/31/2018 16:00:00,80.16
9/4/2018 16:00:00,81.6
9/5/2018 16:00:00,79.39
9/6/2018 16:00:00,75.18
9/7/2018 16:00:00,74.04
9/10/2018 16:00:00,75.84
9/11/2018 16:00:00,83.04
9/12/2018 16:00:00,84.13
9/13/2018 16:00:00,76.5
9/14/2018 16:00:00,78.24
9/17/2018 16:00:00,92.12
9/18/2018 16:00:00,102.12
9/19/2018 16:00:00,101.28
9/20/2018 16:00:00,113.88
9/21/2018 16:00:00,110.66
9/24/2018 16:00:00,113.58
9/25/2018 16:00:00,117.73
9/26/2018 16:00:00,112.56
9/27/2018 16:00:00,107.48
9/28/2018 16:00:00,115.2
10/1/2018 16:00:00,116.44
10/2/2018 16:00:00,111.66
10/3/2018 16:00:00,117.06
10/4/2018 16:00:00,113.52
10/5/2018 16:00:00,118.46
10/8/2018 16:00:00,125.58
10/9/2018 16:00:00,122.36
10/10/2018 16:00:00,120.55
10/11/2018 16:00:00,116.64
10/12/2018 16:00:00,126.24
10/15/2018 16:00:00,140.16
10/16/2018 16:00:00,129.72
10/17/2018 16:00:00,125.28
10/18/2018 16:00:00,126.24
10/19/2018 16:00:00,119.59
10/22/2018 16:00:00,104.28
10/23/2018 16:00:00,92.4
10/24/2018 16:00:00,87.24
10/25/2018 16:00:00,89.88
10/26/2018 16:00:00,84.48
10/29/2018 16:00:00,70.92
10/30/2018 16:00:00,73.08
10/31/2018 16:00:00,81.6
11/1/2018 16:00:00,80.76
11/2/2018 16:00:00,84.24
11/5/2018 16:00:00,88.2
11/6/2018 16:00:00,88.8
11/7/2018 16:00:00,96.96
11/8/2018 16:00:00,90.72
11/9/2018 16:00:00,87.48
11/12/2018 16:00:00,83.52
11/13/2018 16:00:00,80.4
11/14/2018 16:00:00,73.92
11/15/2018 16:00:00,79.68
11/16/2018 16:00:00,76.8
11/19/2018 16:00:00,73.08
11/20/2018 16:00:00,72.36
11/21/2018 16:00:00,75
11/23/2018 13:00:00,72.84
